"order_id","item_price","quantity","item_cat","item_name","created_at","cust_id","customer","delivery_address1","delivery_address2","delivery_city","delivery_zipcode","delivery"
521,26.990000,81,Pizza,Hawaiian,2024-02-24 14:46:09.914,346,Jed Braidley,"389 Oak Valley Lane","842 Manley Terrace",Jacareí,"12300-000",true
522,24.990000,83,Pizza,Cheese,2024-02-24 14:46:09.914,646,Sonnnie Maydwell,"9 Meadow Vale Trail","8 Kim Pass",Nguru,,true
523,19.990000,40,Pizza,Cheese,2024-02-24 14:46:09.914,482,Shellie Belward,"33190 Onsgard Crossing","4442 Kipling Street",Tauca,,true
524,29.990000,85,Pizza,Cheese,2024-02-24 14:46:09.914,324,Tarrance Frend,"055 Miller Alley","442 Cody Road",Lampitak,"1253",false
525,25.990000,31,Pizza,Pepperoni,2024-02-24 14:46:09.914,554,Johannes Manners,"44 Arapahoe Court","54 Graceland Point",Haradok,,false
526,25.990000,61,Pizza,Pepperoni,2024-02-24 14:46:09.914,843,Lilllie Ovitts,"20 Bayside Point","544 Lotheville Circle",Snizhne,,true
527,24.990000,51,Pizza,Cheese,2024-02-24 14:46:09.914,563,Orel Kilner,"969 Raven Way","2 Dovetail Terrace",Janas,"2710-257",true
528,19.990000,45,Pizza,Cheese,2024-02-24 14:46:09.914,244,Marcellus Duly,"7 Jana Park","36 Kropf Alley",Jeponkrajan,,true
529,24.990000,68,Pizza,Cheese,2024-02-24 14:46:09.914,227,Tamarra Fazackerley,"7 Corry Center","4526 Sunbrook Point",Aix-en-Provence,"13592 CEDEX 3",false
530,29.990000,89,Pizza,Cheese,2024-02-24 14:46:09.914,479,Laurens Whannel,"3 Sachtjen Road","88056 Carioca Road",Bielice,"74-202",true
531,29.990000,50,Pizza,Cheese,2024-02-24 14:46:09.914,577,Rakel Manon,"28 Buena Vista Pass","7587 Calypso Center",Ruda Śląska,"41-717",false
532,31.990000,82,Pizza,Pepperoni,2024-02-24 14:46:09.914,921,Cello Butterworth,"62863 Dryden Crossing","77 Hanson Lane",Milove,,false
533,19.990000,10,Pizza,Cheese,2024-02-24 14:46:09.914,429,Rozanne Glassman,"9 Linden Alley","53 Lotheville Street",Lupane,,false
534,21.990000,12,Pizza,Hawaiian,2024-02-24 14:46:09.914,105,Kittie Johanssen,"7 Evergreen Place","3001 South Point",Santa Cruz,,true
535,26.990000,66,Pizza,Hawaiian,2024-02-24 14:46:09.914,289,Lucky Southby,"5362 Corben Drive","89 Randy Terrace",Magong,,true
536,24.990000,39,Pizza,Cheese,2024-02-24 14:46:09.914,968,Clementius Scholtz,"58788 Melrose Pass","22 Loomis Street",Fukuma,"811-3522",false
537,25.990000,11,Pizza,Pepperoni,2024-02-24 14:46:09.914,591,Madelle Ellingsworth,"9 Hintze Way","89 Hooker Street",Kultayevo,"614520",false
538,24.990000,86,Pizza,Cheese,2024-02-24 14:46:09.914,726,Chiarra Arkle,"8305 Lien Plaza","4 Parkside Drive",Taipingxu,,false
539,19.990000,23,Pizza,Cheese,2024-02-24 14:46:09.914,664,Lauryn Melmar,"9 Morning Lane","7 Pond Street",Sunduk,,true
540,20.990000,39,Pizza,Pepperoni,2024-02-24 14:46:09.914,714,Berkley Gush,"15 Orin Road","8 Bay Avenue",Il’skiy,"353245",true
541,26.990000,21,Pizza,Hawaiian,2024-02-24 14:46:09.914,687,Annabell Grace,"8 Scott Lane","82317 South Pass",Savé,,true
542,24.990000,38,Pizza,Cheese,2024-02-24 14:46:09.914,451,Isaiah De Beauchamp,"20 Bayside Point","544 Lotheville Circle",Snizhne,,true
543,20.990000,8,Pizza,Pepperoni,2024-02-24 14:46:09.914,329,Pepita Tebbit,"63282 Maple Parkway","93 Mendota Drive",Lingdangge,,false
544,31.990000,51,Pizza,Pepperoni,2024-02-24 14:46:09.914,38,Lorianna Tellenbrok,"14 Vernon Street","41755 Pennsylvania Pass",Tarica,,false
545,20.990000,23,Pizza,Pepperoni,2024-02-24 14:46:09.914,710,Legra Fawson,"01 Maywood Lane","58 Melby Hill",Jadho,,true
546,25.990000,13,Pizza,Pepperoni,2024-02-24 14:46:09.914,294,Nigel Dimmack,"72734 1st Park","34 Anzinger Terrace",Colorado Springs,"80930",false
547,29.990000,81,Pizza,Cheese,2024-02-24 14:46:09.914,26,Xena Whate,"24 Cherokee Hill","15 Waxwing Center",Baro,"2445",false
548,20.990000,70,Pizza,Pepperoni,2024-02-24 14:46:09.914,77,Clerc Dobbings,"49 6th Terrace","7246 Kropf Parkway",Petrokamenskoye,"624273",false
549,21.990000,4,Pizza,Hawaiian,2024-02-24 14:46:09.914,333,Shem Wilber,"29 7th Pass","62 Elka Hill",Rekovac,,true
550,21.990000,9,Pizza,Hawaiian,2024-02-24 14:46:09.914,561,Brittany Truggian,"66 Lerdahl Way","011 Briar Crest Drive",Erniusuokou,,false
551,20.990000,47,Pizza,Pepperoni,2024-02-24 14:46:09.914,233,Henrie Roycroft,"6 Lighthouse Bay Junction","88643 Stone Corner Street",Lendangara Satu,,false
552,19.990000,69,Pizza,Cheese,2024-02-24 14:46:09.914,152,Marijn Lincke,"414 Sherman Terrace","208 Dorton Circle",Wawrzeńczyce,"32-125",false
553,26.990000,36,Pizza,Hawaiian,2024-02-24 14:46:09.914,4,Dominic Gon,"6522 Hollow Ridge Hill","17013 Warbler Road",Lanckorona,"34-143",false
554,26.990000,95,Pizza,Hawaiian,2024-02-24 14:46:09.914,870,Beaufort Greatbatch,"88 Sullivan Street","8503 Lighthouse Bay Way",Vidoši,,false
555,24.990000,16,Pizza,Cheese,2024-02-24 14:46:09.914,130,Ellis Burriss,"8 Northwestern Plaza","00740 Atwood Point",Kadubamban,,true
556,19.990000,74,Pizza,Cheese,2024-02-24 14:46:09.914,651,Frederico Forcer,"24 Cherokee Hill","15 Waxwing Center",Baro,"2445",true
557,31.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.914,974,Franklyn McPike,"827 Cherokee Way","232 Hazelcrest Place",Mariara,,false
558,29.990000,86,Pizza,Cheese,2024-02-24 14:46:09.914,695,Damaris Petruskevich,"3 Jackson Parkway","39544 Menomonie Hill",Tokarnia,"32-436",false
559,25.990000,67,Pizza,Pepperoni,2024-02-24 14:46:09.914,891,Lothaire Solly,"042 David Pass","37532 Ludington Center",Taldan,"676009",true
560,21.990000,54,Pizza,Hawaiian,2024-02-24 14:46:09.914,894,Kermie Nettle,"2 Loftsgordon Avenue","34844 Granby Plaza",Kovdor,"633375",false
561,24.990000,48,Pizza,Cheese,2024-02-24 14:46:09.914,157,Rance Izatt,"1004 Glendale Hill","2 Melody Terrace",Sizhou,,false
562,26.990000,37,Pizza,Hawaiian,2024-02-24 14:46:09.914,810,Collin Eam,"2 Westport Place","06 Blaine Crossing",Kastav,"51215",false
563,25.990000,77,Pizza,Pepperoni,2024-02-24 14:46:09.914,303,Marlon Eskrigg,"0172 Ronald Regan Alley","50 Lillian Road",Gareba,,true
564,25.990000,7,Pizza,Pepperoni,2024-02-24 14:46:09.914,167,Fleur Brandel,"8347 Parkside Avenue","06479 Summerview Way",Mianduhe,,false
565,24.990000,39,Pizza,Cheese,2024-02-24 14:46:09.914,74,Georgie Prettjohn,"483 Doe Crossing Point","33566 Luster Pass",Néa Pélla,,true
566,26.990000,95,Pizza,Hawaiian,2024-02-24 14:46:09.914,48,Coraline Colson,"6 Thierer Hill","315 Granby Crossing",Deskáti,,true
567,24.990000,63,Pizza,Cheese,2024-02-24 14:46:09.914,423,Colin Mountlow,"9007 Mallory Junction","42446 Carey Court",Qīr Moāv,,true
568,21.990000,78,Pizza,Hawaiian,2024-02-24 14:46:09.914,212,Pavel Wenzel,"1403 Marquette Lane","79907 Hazelcrest Pass",Shahr-e Qods,,false
569,21.990000,63,Pizza,Hawaiian,2024-02-24 14:46:09.914,186,Matteo Prandy,"61071 8th Park","762 La Follette Point",Mathakola,,true
570,31.990000,13,Pizza,Pepperoni,2024-02-24 14:46:09.914,920,Langsdon Skedgell,"6 Riverside Parkway","7199 Warbler Terrace",Myślenice,"32-400",true
571,29.990000,69,Pizza,Cheese,2024-02-24 14:46:09.914,297,Stoddard Goodfellowe,"07 Loomis Center","09 Anderson Parkway",Altanbulag,,true
572,19.990000,80,Pizza,Cheese,2024-02-24 14:46:09.914,137,Kandace Terne,"202 Granby Plaza","52 Nevada Place",Majāz al Bāb,,false
573,29.990000,49,Pizza,Cheese,2024-02-24 14:46:09.914,942,Eleni Kynaston,"7 Badeau Lane","70 Macpherson Park",Molugan,"9016",false
574,20.990000,90,Pizza,Pepperoni,2024-02-24 14:46:09.914,647,Julieta Gravell,"5 Mifflin Trail","2600 Cottonwood Avenue",Poncokusumo,,false
575,31.990000,48,Pizza,Pepperoni,2024-02-24 14:46:09.914,367,Neil Hatherell,"4415 Crescent Oaks Point","1566 Morning Place",Montbrison,"42604 CEDEX",true
576,25.990000,54,Pizza,Pepperoni,2024-02-24 14:46:09.914,961,Niven Moubray,"596 Manufacturers Center","85 Armistice Place",Chimbas,"5413",true
577,29.990000,74,Pizza,Cheese,2024-02-24 14:46:09.914,397,Tiler Kinnoch,"74757 Derek Plaza","1 Lukken Place",Ayolas,,false
578,29.990000,58,Pizza,Cheese,2024-02-24 14:46:09.914,241,Abby Johannes,"15 Orin Road","8 Bay Avenue",Il’skiy,"353245",true
579,29.990000,45,Pizza,Cheese,2024-02-24 14:46:09.914,25,Gwyn Raistrick,"07111 Anderson Terrace","6 Main Hill",Kostanay,,false
580,20.990000,45,Pizza,Pepperoni,2024-02-24 14:46:09.914,255,Iorgos Pabst,"321 Northport Avenue","88 Dahle Junction",Alae,"2705",false
581,31.990000,81,Pizza,Pepperoni,2024-02-24 14:46:09.914,296,Clevey Zanussii,"2 Arapahoe Trail","31 Oneill Hill",Watubuku,,true
582,29.990000,23,Pizza,Cheese,2024-02-24 14:46:09.914,448,Marleen Labat,"3253 Norway Maple Drive","86 Sutherland Park",Irákleia,,false
583,21.990000,32,Pizza,Hawaiian,2024-02-24 14:46:09.914,190,Brook Bowery,"0 Sauthoff Road","0675 Eagan Point",Hehu,,false
584,20.990000,37,Pizza,Pepperoni,2024-02-24 14:46:09.914,680,Martita Tweedy,"984 Arrowood Junction","1 Lillian Point",Yanglin,,true
585,31.990000,39,Pizza,Pepperoni,2024-02-24 14:46:09.914,214,Bianka Ind,"5 Superior Junction","14 Dwight Trail",Sumberrojokrajan,,true
586,20.990000,88,Pizza,Pepperoni,2024-02-24 14:46:09.914,883,Giana Eslemont,"522 West Drive","07575 Gulseth Center",Oropéndolas,,false
587,25.990000,59,Pizza,Pepperoni,2024-02-24 14:46:09.914,601,Basia Thunder,"5 Marcy Hill","721 Londonderry Way",Ostrowsko,"34-432",false
588,20.990000,72,Pizza,Pepperoni,2024-02-24 14:46:09.914,489,Christin Grigoletti,"7 Bluestem Pass","8043 Laurel Avenue",Durham,"27717",true
589,21.990000,12,Pizza,Hawaiian,2024-02-24 14:46:09.914,52,Abrahan Sanchez,"8 Raven Street","09 Brickson Park Drive",Leduc,T9E,true
590,20.990000,70,Pizza,Pepperoni,2024-02-24 14:46:09.914,901,Yehudi Burdytt,"33149 Loftsgordon Plaza","88 Farwell Junction",Fukou,,false
591,21.990000,13,Pizza,Hawaiian,2024-02-24 14:46:09.914,119,Cathyleen O'Beirne,"7 East Point","81089 Meadow Vale Pass",Sungaigerong,,true
592,24.990000,67,Pizza,Cheese,2024-02-24 14:46:09.914,227,Tamarra Fazackerley,"129 Mcguire Trail","8553 Fuller Plaza",Nyahururu,,false
593,26.990000,80,Pizza,Hawaiian,2024-02-24 14:46:09.914,904,Chase Ornells,"30227 Loftsgordon Junction","3474 Iowa Circle",Gaocun,,true
594,20.990000,46,Pizza,Pepperoni,2024-02-24 14:46:09.914,477,Boothe Tomalin,"1 Mendota Parkway","2889 Springview Way",Trondheim,"7404",true
595,19.990000,27,Pizza,Cheese,2024-02-24 14:46:09.914,3,Jessika Do Rosario,"6 Ridgeview Court","9 Lawn Avenue",Pamanukan,,false
596,31.990000,37,Pizza,Pepperoni,2024-02-24 14:46:09.914,33,Port Sharvell,"1 Dorton Center","11 1st Lane",Concordia,,true
597,29.990000,100,Pizza,Cheese,2024-02-24 14:46:09.914,349,Chadd O'Cooney,"85 Shelley Point","5 Park Meadow Circle",Lipsko,"27-300",false
598,21.990000,21,Pizza,Hawaiian,2024-02-24 14:46:09.914,645,Markus Saunper,"6522 Hollow Ridge Hill","17013 Warbler Road",Lanckorona,"34-143",true
599,29.990000,6,Pizza,Cheese,2024-02-24 14:46:09.914,434,Lita Danielsson,"099 Del Sol Trail","2 Cordelia Court",San Jorge,"5117",true
600,21.990000,89,Pizza,Hawaiian,2024-02-24 14:46:09.914,817,Taffy Kapiloff,"28319 Green Ridge Way","80 Hauk Place",Gelap,,false
601,21.990000,15,Pizza,Hawaiian,2024-02-24 14:46:09.914,733,Farlay Giacobo,"783 Buena Vista Center","8 Ryan Street",Wakefield,,false
602,21.990000,41,Pizza,Hawaiian,2024-02-24 14:46:09.914,965,Darby Bwye,"26864 Harbort Crossing","3018 Corry Plaza",Paatan,"9406",false
603,21.990000,56,Pizza,Hawaiian,2024-02-24 14:46:09.914,283,Nancee Bourrel,"9644 Mariners Cove Crossing","5 Carberry Center",Novo-Peredelkino,"143015",false
604,20.990000,52,Pizza,Pepperoni,2024-02-24 14:46:09.914,551,Parnell MacCoughan,"567 Tony Center","9 Corry Court",Včelná,"373 82",true
605,25.990000,69,Pizza,Pepperoni,2024-02-24 14:46:09.914,990,Merla Gosneye,"1 Dorton Center","11 1st Lane",Concordia,,true
606,25.990000,95,Pizza,Pepperoni,2024-02-24 14:46:09.914,565,Cristian Pickaver,"28 Pond Plaza","613 Banding Avenue",Puyang,,false
607,21.990000,4,Pizza,Hawaiian,2024-02-24 14:46:09.914,346,Jed Braidley,"6 Larry Street","177 John Wall Terrace",Krynice,"22-610",true
608,26.990000,77,Pizza,Hawaiian,2024-02-24 14:46:09.914,345,Irena Beenham,"7375 Moland Place","5 Waubesa Alley",Pervomays’k,,true
609,24.990000,76,Pizza,Cheese,2024-02-24 14:46:09.914,347,Clarey Markel,"922 Lerdahl Trail","62 Bultman Lane",Doro Oo,,true
610,20.990000,16,Pizza,Pepperoni,2024-02-24 14:46:09.914,810,Collin Eam,"389 Oak Valley Lane","842 Manley Terrace",Jacareí,"12300-000",true
611,26.990000,42,Pizza,Hawaiian,2024-02-24 14:46:09.914,121,Ermentrude Grund,"8698 Stoughton Place","774 Southridge Street",Vila do Maio,,true
612,25.990000,75,Pizza,Pepperoni,2024-02-24 14:46:09.914,200,Lira Armour,"9 Meadow Vale Trail","8 Kim Pass",Nguru,,true
613,26.990000,32,Pizza,Hawaiian,2024-02-24 14:46:09.914,723,Papagena Volonte,"66 Lerdahl Way","011 Briar Crest Drive",Erniusuokou,,true
614,26.990000,8,Pizza,Hawaiian,2024-02-24 14:46:09.914,518,Humberto Antonioni,"23667 Crescent Oaks Junction","559 Blaine Trail",Fryčovice,"739 45",true
615,24.990000,18,Pizza,Cheese,2024-02-24 14:46:09.914,657,Ganny Allcock,"4999 Quincy Terrace","0286 Anderson Crossing",Feitoria,"4650-291",true
616,31.990000,32,Pizza,Pepperoni,2024-02-24 14:46:09.914,203,Bonni Gillmor,"48 Anthes Trail","02 Springview Parkway",Lucan,K78,false
617,20.990000,50,Pizza,Pepperoni,2024-02-24 14:46:09.914,142,Mose Nickell,"20 East Park","2 Cottonwood Circle",Qīr Moāv,,true
618,31.990000,93,Pizza,Pepperoni,2024-02-24 14:46:09.914,116,Skyler Herreran,"62 Cascade Point","02 Cambridge Center",Granada,"252257",false
619,20.990000,25,Pizza,Pepperoni,2024-02-24 14:46:09.914,580,Sharline Tunbridge,"61693 School Hill","1 Hazelcrest Hill",Ash Shaykh Zuwayd,,true
620,26.990000,79,Pizza,Hawaiian,2024-02-24 14:46:09.914,527,Engracia Brasse,"0 Eastlawn Crossing","5575 Farmco Crossing",Pakisrejo,,false
621,29.990000,61,Pizza,Cheese,2024-02-24 14:46:09.914,388,Berget Leheude,"5543 Declaration Circle","12569 Bluejay Lane",Zaječí,"691 05",true
622,19.990000,14,Pizza,Cheese,2024-02-24 14:46:09.914,518,Humberto Antonioni,"627 Elgar Place","62111 Nobel Street",Gózd,"26-634",true
623,20.990000,36,Pizza,Pepperoni,2024-02-24 14:46:09.914,961,Niven Moubray,"7591 Hanover Plaza","874 Jana Lane",Şafwá,,true
624,24.990000,49,Pizza,Cheese,2024-02-24 14:46:09.914,178,Hayden Beiderbecke,"22965 Namekagon Parkway","53963 Melrose Plaza",Shuangbaiyang,,false
625,26.990000,73,Pizza,Hawaiian,2024-02-24 14:46:09.914,955,Chevy Haldane,"60729 Namekagon Hill","119 Summit Hill",Xinxu,,false
626,29.990000,99,Pizza,Cheese,2024-02-24 14:46:09.914,660,Ryann Dominique,"5162 Basil Trail","65 Porter Trail",Lengshuijing,,true
627,31.990000,16,Pizza,Pepperoni,2024-02-24 14:46:09.914,158,Marian Ventham,"85 Mcguire Plaza","346 Pine View Parkway",Pogórze,"43-430",false
628,31.990000,52,Pizza,Pepperoni,2024-02-24 14:46:09.914,728,Clare Poile,"2678 Main Court","08100 Buell Point",Santa Cruz,"51462",false
629,26.990000,77,Pizza,Hawaiian,2024-02-24 14:46:09.914,65,Lucy Blumer,"027 Messerschmidt Park","54 Hanson Avenue",Tanggeung Kolot,,false
630,29.990000,55,Pizza,Cheese,2024-02-24 14:46:09.914,899,Montgomery Copes,"392 Norway Maple Hill","8046 Fairfield Point",Ban Nahin,,false
631,20.990000,66,Pizza,Pepperoni,2024-02-24 14:46:09.914,892,Mina Cruikshanks,"34 Talisman Hill","3 Mesta Way",Yili,,true
632,19.990000,56,Pizza,Cheese,2024-02-24 14:46:09.914,512,Nada Skeeles,"44272 Monterey Street","224 Ramsey Road",Dalai,,true
633,20.990000,67,Pizza,Pepperoni,2024-02-24 14:46:09.914,112,Hewitt Burden,"64 Russell Point","67 Farwell Alley",Bry-sur-Marne,"94364 CEDEX",true
634,19.990000,78,Pizza,Cheese,2024-02-24 14:46:09.914,879,Katerina Akister,"86643 Delaware Trail","3 Carpenter Hill",Harhorin,,true
635,26.990000,13,Pizza,Hawaiian,2024-02-24 14:46:09.914,404,Inessa Moreside,"2 Cambridge Parkway","9 Brown Terrace",Coaldale,T1M,false
636,20.990000,39,Pizza,Pepperoni,2024-02-24 14:46:09.914,545,Bekki Nickerson,"8 Raven Street","09 Brickson Park Drive",Leduc,T9E,false
637,31.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.914,61,Irena Piris,"597 Forster Court","3 Mockingbird Court",Prómachoi,,true
638,20.990000,33,Pizza,Pepperoni,2024-02-24 14:46:09.914,637,Kori Yellop,"9 Hintze Way","89 Hooker Street",Kultayevo,"614520",true
639,26.990000,78,Pizza,Hawaiian,2024-02-24 14:46:09.914,423,Colin Mountlow,"94 Truax Pass","946 Shasta Junction",Rominimbang,"9614",false
640,29.990000,78,Pizza,Cheese,2024-02-24 14:46:09.914,935,Manfred Everson,"64182 Reindahl Lane","7 Starling Junction",Thới Bình,,false
641,21.990000,69,Pizza,Hawaiian,2024-02-24 14:46:09.914,292,Roch Eustis,"81 Raven Terrace","2 Express Drive",Tidaholm,"522 24",true
642,20.990000,57,Pizza,Pepperoni,2024-02-24 14:46:09.914,289,Lucky Southby,"21 Lien Street","10212 Arapahoe Way",Xinhua,,true
643,20.990000,96,Pizza,Pepperoni,2024-02-24 14:46:09.914,858,Rosy Tilne,"596 Nobel Court","8470 Old Gate Terrace",Obrera,"96370",false
644,31.990000,70,Pizza,Pepperoni,2024-02-24 14:46:09.914,613,Waite Tremble,"48 Riverside Point","99 Warner Plaza",Dikwa,,false
645,25.990000,100,Pizza,Pepperoni,2024-02-24 14:46:09.914,349,Chadd O'Cooney,"64 Northport Avenue","61892 Sloan Lane",Izumo,"925-0215",true
646,19.990000,72,Pizza,Cheese,2024-02-24 14:46:09.914,452,Renelle Wissby,"9007 Mallory Junction","42446 Carey Court",Qīr Moāv,,true
647,19.990000,68,Pizza,Cheese,2024-02-24 14:46:09.914,743,Camellia Benech,"2 Carberry Way","772 Bobwhite Alley",Karagandy,,false
648,25.990000,81,Pizza,Pepperoni,2024-02-24 14:46:09.914,576,Pauletta Game,"6 Anzinger Place","18916 Arrowood Court",Zungeru,,false
649,31.990000,88,Pizza,Pepperoni,2024-02-24 14:46:09.914,529,Dayna Muggleston,"06353 Fallview Parkway","2 Clarendon Trail",Dzhalilabad,,true
650,20.990000,27,Pizza,Pepperoni,2024-02-24 14:46:09.914,304,Dee dee Bigrigg,"66773 Corry Pass","35 Lighthouse Bay Court",Gap,"05004 CEDEX",true
651,26.990000,87,Pizza,Hawaiian,2024-02-24 14:46:09.914,160,Amble Adcocks,"04 Harper Circle","00001 Bashford Crossing",Ryazhsk,"391964",true
652,26.990000,87,Pizza,Hawaiian,2024-02-24 14:46:09.914,698,Marlo Shepcutt,"64 Russell Point","67 Farwell Alley",Bry-sur-Marne,"94364 CEDEX",false
653,21.990000,16,Pizza,Hawaiian,2024-02-24 14:46:09.914,217,Mahalia Ferrara,"0 Eastlawn Crossing","5575 Farmco Crossing",Pakisrejo,,true
654,20.990000,23,Pizza,Pepperoni,2024-02-24 14:46:09.914,97,Jacquette Rilings,"1938 Basil Place","4061 Hintze Center",El Paso,"88519",true
655,26.990000,66,Pizza,Hawaiian,2024-02-24 14:46:09.914,249,Delcina Crossingham,"8 Sunnyside Lane","752 Del Sol Way",Kraslice,"358 01",false
656,20.990000,68,Pizza,Pepperoni,2024-02-24 14:46:09.914,325,Robbie Ulyat,"4236 Dryden Drive","94404 Forest Run Crossing",Baş Göynük,,false
657,29.990000,13,Pizza,Cheese,2024-02-24 14:46:09.914,627,Kinnie Sarton,"0901 Mosinee Drive","97440 Ridgeway Hill",Tutup,,true
658,20.990000,60,Pizza,Pepperoni,2024-02-24 14:46:09.914,857,Emmerich Dyter,"22 John Wall Lane","718 Nevada Avenue",Sheregesh,"660126",true
659,29.990000,92,Pizza,Cheese,2024-02-24 14:46:09.914,350,Pollyanna Ambrogioli,"4 Grayhawk Circle","5 Northfield Alley",Čáslav,"407 25",false
660,31.990000,98,Pizza,Pepperoni,2024-02-24 14:46:09.914,507,Lilas Wilbud,"851 Forest Dale Junction","1241 Dexter Place",Jedung,,true
661,24.990000,23,Pizza,Cheese,2024-02-24 14:46:09.914,219,Ermina Laverty,"9408 Lakewood Gardens Center","303 Thierer Alley",Lolotique,,false
662,20.990000,79,Pizza,Pepperoni,2024-02-24 14:46:09.914,624,Dukie Coulbeck,"414 Sherman Terrace","208 Dorton Circle",Wawrzeńczyce,"32-125",true
663,19.990000,10,Pizza,Cheese,2024-02-24 14:46:09.914,605,Amandi Milnes,"14179 Oxford Center","5792 Superior Court",Penhascoso,"6120-625",true
664,19.990000,33,Pizza,Cheese,2024-02-24 14:46:09.914,758,Adelaide Fletcher,"8877 Commercial Crossing","3 Paget Street",Vostochnyy,"612711",true
665,29.990000,6,Pizza,Cheese,2024-02-24 14:46:09.914,982,Angelita Grimbleby,"0956 Tennessee Plaza","0 Gateway Junction",Bao’an,,true
666,20.990000,87,Pizza,Pepperoni,2024-02-24 14:46:09.914,127,Marjory Mattys,"6017 Troy Alley","46240 Tennyson Avenue",Pandakan,"7402",false
667,26.990000,87,Pizza,Hawaiian,2024-02-24 14:46:09.914,51,Remington Forbes,"9 Browning Pass","946 Kedzie Plaza",Golem,,true
668,29.990000,37,Pizza,Cheese,2024-02-24 14:46:09.914,951,Johnnie Greenlies,"4 International Junction","34721 Amoth Alley",Vukovar,"32010",false
669,29.990000,33,Pizza,Cheese,2024-02-24 14:46:09.914,173,Perla Tonkes,"87105 Lerdahl Place","41 Green Road",Kulonkali,,false
670,19.990000,66,Pizza,Cheese,2024-02-24 14:46:09.914,77,Clerc Dobbings,"0298 Menomonie Parkway","37136 David Hill",Capacho Nuevo,,false
671,19.990000,32,Pizza,Cheese,2024-02-24 14:46:09.914,474,Hobart Gimbart,"308 Logan Center","938 Blaine Park",Susuman,"686314",false
672,29.990000,79,Pizza,Cheese,2024-02-24 14:46:09.914,381,Alisun Faulkner,"4 Blackbird Court","49427 Mallard Court",Santaluz,"48880-000",false
673,31.990000,25,Pizza,Pepperoni,2024-02-24 14:46:09.914,644,Carmon Clee,"7909 Moland Park","14810 Grasskamp Terrace",Tanushimarumachi-toyoki,"839-1344",false
674,26.990000,87,Pizza,Hawaiian,2024-02-24 14:46:09.914,722,Allianora Benian,"8865 Sullivan Alley","27 Hayes Avenue",Sandao,,true
675,19.990000,37,Pizza,Cheese,2024-02-24 14:46:09.914,243,Avigdor Carp,"055 Sloan Center","13879 Lukken Hill",Aragarças,"76240-000",false
676,21.990000,42,Pizza,Hawaiian,2024-02-24 14:46:09.914,970,Bill Lain,"571 Lawn Plaza","26 Eastwood Center",Nadrupe,"2530-187",true
677,25.990000,5,Pizza,Pepperoni,2024-02-24 14:46:09.914,779,Emmalee Mottershaw,"29 Sundown Trail","612 Melody Plaza",Ikoma,"323-0051",false
678,25.990000,34,Pizza,Pepperoni,2024-02-24 14:46:09.914,567,Jerald Dransfield,"79 Bartelt Parkway","51075 Merry Avenue",Claveria,"9004",false
679,29.990000,21,Pizza,Cheese,2024-02-24 14:46:09.914,876,Joella Gaishson,"67658 Old Shore Terrace","33 Chive Road",Wuxue Shi,,true
680,20.990000,29,Pizza,Pepperoni,2024-02-24 14:46:09.914,155,Loise Brims,"50581 Northview Street","90047 Northland Way",Cibinong Satu,,true
681,31.990000,89,Pizza,Pepperoni,2024-02-24 14:46:09.914,483,Brigham Iacobassi,"202 Granby Plaza","52 Nevada Place",Majāz al Bāb,,true
682,21.990000,67,Pizza,Hawaiian,2024-02-24 14:46:09.914,289,Lucky Southby,"164 Lakewood Gardens Crossing","229 Pepper Wood Plaza",Cachoeirinha,"77915-000",true
683,21.990000,31,Pizza,Hawaiian,2024-02-24 14:46:09.914,314,Sindee Gurr,"06341 2nd Hill","68 Morningstar Pass",Xidianzi,,false
684,21.990000,71,Pizza,Hawaiian,2024-02-24 14:46:09.914,782,Caitlin Bernucci,"626 Almo Parkway","59603 Namekagon Street",Tomorlog,,true
685,24.990000,81,Pizza,Cheese,2024-02-24 14:46:09.914,41,Kleon Lewsie,"177 Namekagon Park","70 Warrior Junction",Stamboliyski,"4223",false
686,24.990000,95,Pizza,Cheese,2024-02-24 14:46:09.914,14,Husain McAster,"6 Larry Street","177 John Wall Terrace",Krynice,"22-610",true
687,29.990000,67,Pizza,Cheese,2024-02-24 14:46:09.914,933,Max Flaws,"76 Mockingbird Junction","82 Wayridge Drive",Drien Rampak,,false
688,19.990000,63,Pizza,Cheese,2024-02-24 14:46:09.914,364,Darelle Spinnace,"91 Main Alley","0777 Onsgard Place",La Libertad,,true
689,29.990000,25,Pizza,Cheese,2024-02-24 14:46:09.914,816,Pauly Axleby,"01900 Anhalt Alley","76 Scoville Terrace",Ribeiro,"4600-758",false
690,19.990000,73,Pizza,Cheese,2024-02-24 14:46:09.914,941,Rivi Klementz,"4378 Badeau Alley","32 Schlimgen Center",Tatabánya,"2809",false
691,21.990000,84,Pizza,Hawaiian,2024-02-24 14:46:09.914,872,Louisa Mueller,"863 Gateway Way","303 7th Trail",Lokossa,,true
692,19.990000,39,Pizza,Cheese,2024-02-24 14:46:09.914,104,Paolo Basketter,"7881 Spenser Road","23 Crowley Place",Tân Kỳ,,false
693,21.990000,13,Pizza,Hawaiian,2024-02-24 14:46:09.914,637,Kori Yellop,"67658 Old Shore Terrace","33 Chive Road",Wuxue Shi,,true
694,29.990000,23,Pizza,Cheese,2024-02-24 14:46:09.914,169,Ulberto Wait,"44272 Monterey Street","224 Ramsey Road",Dalai,,false
